customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
6582-OIVSP,Female,0,no,no,1,yes,no,DSL,no,no,no,no,no,no,Month-to-month,no,Mailed check,45.3,45.3,no
9367-WXLCH,Male,0,no,no,8,yes,yes,Fiber optic,no,no,no,no,no,yes,Month-to-month,no,Bank transfer (automatic),84.5,662.65,yes
5524-KHNJP,Male,0,yes,yes,33,yes,no,DSL,yes,no,yes,no,yes,yes,One year,no,Credit card (automatic),74.75,2453.3,no
1918-ZBFQJ,Female,0,no,no,13,yes,no,Fiber optic,no,yes,yes,no,no,no,Month-to-month,yes,Electronic check,79.25,1111.65,yes
1024-GUALD,Female,0,yes,no,1,no,no phone service,DSL,no,no,no,no,no,no,Month-to-month,yes,Electronic check,24.8,24.8,yes
4827-USJHP,Male,0,no,no,20,yes,no,DSL,no,yes,no,no,no,no,Month-to-month,yes,Mailed check,51.8,1023.85,no
8167-GJLRN,Male,0,no,no,3,no,no phone service,DSL,no,no,no,yes,no,no,Month-to-month,no,Electronic check,30.4,82.15,no
0956-SYCWG,Female,0,no,no,13,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,One year,no,Electronic check,19.65,244.8,no
8017-UVSZU,Female,0,yes,no,40,yes,yes,DSL,no,yes,no,no,no,no,Month-to-month,no,Credit card (automatic),56.6,2379.1,no
7100-FQPRV,Male,0,yes,yes,43,yes,yes,DSL,yes,no,no,yes,no,yes,One year,yes,Credit card (automatic),71.9,3173.35,no
2472-OVKUP,Male,0,yes,no,6,yes,no,Fiber optic,no,yes,yes,no,no,yes,Month-to-month,yes,Electronic check,91,531,yes
2984-RGEYA,Female,0,yes,yes,69,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,no,Bank transfer (automatic),19.75,1375.4,no
9680-NIAUV,Female,0,yes,yes,72,yes,yes,Fiber optic,yes,yes,yes,no,yes,yes,Two year,no,Credit card (automatic),109.7,8129.3,no
2146-EGVDT,Male,0,yes,yes,59,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,no,Credit card (automatic),19.3,1192.7,no
2604-IJPDU,Female,0,yes,no,20,yes,no,Fiber optic,yes,yes,no,yes,yes,no,Month-to-month,yes,Electronic check,96.55,1901.65,no
9178-JHUVJ,Male,0,yes,yes,24,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,yes,Bank transfer (automatic),24.1,587.4,no
6168-YBYNP,Male,0,no,no,59,yes,yes,Fiber optic,no,yes,yes,yes,yes,yes,Month-to-month,yes,Electronic check,111.35,6519.75,no
7255-SSFBC,Male,0,yes,yes,72,yes,yes,Fiber optic,no,yes,yes,yes,yes,yes,Two year,yes,Bank transfer (automatic),112.25,8041.65,no
3645-DEYGF,Male,0,no,yes,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,no,Mailed check,20.75,20.75,no
9323-HGFWY,Female,0,yes,no,27,yes,no,Fiber optic,yes,no,no,yes,yes,yes,One year,yes,Credit card (automatic),101.9,2681.15,no
8544-GOQSH,Female,0,no,no,14,yes,no,Fiber optic,no,yes,no,yes,no,no,Month-to-month,yes,Credit card (automatic),80.05,1112.3,no
3363-DTIVD,Male,0,yes,yes,71,yes,yes,Fiber optic,yes,no,yes,no,yes,yes,Two year,no,Electronic check,105.55,7405.5,no
7018-WBJNK,Male,0,no,yes,13,yes,no,Fiber optic,no,no,no,no,yes,no,Month-to-month,yes,Credit card (automatic),78.3,1033.95,no
9142-KZXOP,Male,0,no,no,44,yes,no,Fiber optic,no,no,no,no,no,no,Month-to-month,no,Credit card (automatic),68.85,2958.95,no
7674-YTAFD,Female,0,no,no,33,yes,no,Fiber optic,no,yes,no,yes,no,no,One year,yes,Bank transfer (automatic),79.95,2684.85,no
6348-SNFUS,Male,0,yes,yes,72,no,no phone service,DSL,yes,yes,yes,yes,no,yes,Two year,yes,Credit card (automatic),55.45,4179.2,no
1285-OKIPP,Male,0,no,no,1,yes,no,Fiber optic,no,no,no,no,no,yes,Month-to-month,no,Electronic check,79.9,79.9,yes
7825-ECJRF,Female,0,no,no,19,yes,no,Fiber optic,yes,no,yes,yes,yes,yes,Month-to-month,yes,Electronic check,106.6,1934.45,yes
1347-KTTTA,Male,0,yes,no,64,yes,no,Fiber optic,no,yes,yes,yes,yes,yes,One year,yes,Credit card (automatic),102.45,6654.1,no
7841-TZDMQ,Male,0,no,no,2,yes,no,DSL,no,no,no,no,no,no,Month-to-month,yes,Credit card (automatic),46,84.5,yes
4195-NZGTA,Female,0,no,no,1,no,no phone service,DSL,no,no,no,no,no,no,Month-to-month,no,Electronic check,25.25,25.25,no
7157-SMCFK,Male,0,no,yes,61,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,no,Mailed check,19.75,1124.2,no
4709-LKHYG,Female,0,yes,yes,29,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,One year,no,Electronic check,20,540.05,no
2504-DSHIH,Male,1,yes,no,23,yes,yes,Fiber optic,no,no,no,no,no,yes,Month-to-month,no,Electronic check,86.8,1975.85,no
0699-NDKJM,Female,0,yes,no,57,no,no phone service,DSL,yes,yes,yes,no,yes,yes,Month-to-month,yes,Bank transfer (automatic),58.75,3437.45,no
9286-BHDQG,Male,0,yes,yes,72,no,no phone service,DSL,yes,yes,yes,yes,no,no,Two year,no,Credit card (automatic),45.25,3139.8,no
0230-WEQUW,Male,0,yes,no,66,no,no phone service,DSL,yes,yes,yes,yes,yes,no,Two year,yes,Bank transfer (automatic),56.6,3789.2,no
2040-LDIWQ,Male,0,yes,yes,65,yes,yes,DSL,no,yes,yes,yes,yes,yes,Two year,yes,Bank transfer (automatic),84.2,5324.5,no
6496-JDSSB,Female,0,no,no,8,yes,no,Fiber optic,no,no,no,no,yes,no,Month-to-month,yes,Bank transfer (automatic),80,624.6,no
9408-SSNVZ,Female,0,no,no,4,yes,no,Fiber optic,no,no,no,no,no,no,Month-to-month,yes,Electronic check,70.15,268.35,yes
4443-EMBNA,Female,0,yes,no,71,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,no,Bank transfer (automatic),24.75,1836.9,no
6469-MRVET,Male,0,yes,yes,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,One year,yes,Electronic check,20.2,20.2,no
0742-MOABM,Male,0,yes,no,4,yes,no,DSL,no,no,no,yes,no,no,Month-to-month,no,Mailed check,50.05,179.35,yes
5961-VUSRV,Female,0,no,no,12,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,One year,yes,Bank transfer (automatic),19.35,219.35,no
6778-JFCMK,Male,0,no,no,24,no,no phone service,DSL,yes,no,no,no,yes,yes,One year,yes,Mailed check,50.6,1288.75,no
6341-JVQGF,Female,0,yes,yes,31,yes,no,DSL,yes,no,yes,yes,yes,yes,One year,yes,Mailed check,81.15,2545.75,no
2232-DMLXU,Female,0,yes,no,1,yes,no,DSL,no,no,no,no,yes,no,Month-to-month,no,Mailed check,55.2,55.2,yes
4811-JBUVU,Male,0,no,no,30,yes,yes,Fiber optic,no,no,no,yes,no,yes,Month-to-month,yes,Credit card (automatic),89.9,2723.15,no
0945-TSONX,Female,0,yes,yes,47,yes,yes,DSL,yes,yes,no,yes,yes,yes,Two year,yes,Credit card (automatic),85.3,4107.25,no
2651-ZCBXV,Male,0,no,no,54,yes,yes,Fiber optic,yes,yes,no,yes,yes,yes,Two year,yes,Credit card (automatic),108,5760.65,no
3316-UWXUY,Male,0,no,no,50,yes,no,Fiber optic,yes,yes,no,yes,no,yes,Month-to-month,yes,Credit card (automatic),93.5,4747.5,no
8937-RDTHP,Male,0,no,no,1,yes,no,Fiber optic,yes,no,no,no,no,yes,Month-to-month,yes,Mailed check,84.6,84.6,yes
7083-MIOPC,Female,0,no,no,72,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,no,Credit card (automatic),20.25,1566.9,no
1984-GPTEH,Female,0,no,no,29,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,no,Electronic check,25.15,702,no
1251-KRREG,Male,0,no,no,2,yes,yes,DSL,no,yes,no,no,no,no,Month-to-month,yes,Mailed check,54.4,114.1,yes
0621-JFHOL,Female,0,no,no,10,no,no phone service,DSL,no,no,no,yes,no,no,Two year,yes,Mailed check,29.6,299.05,no
9903-LYSAB,Male,0,yes,no,18,yes,yes,Fiber optic,no,no,no,no,no,no,Month-to-month,yes,Electronic check,73.15,1305.95,no
0094-OIFMO,Female,1,no,no,11,yes,no,Fiber optic,no,yes,no,no,yes,yes,Month-to-month,yes,Electronic check,95,1120.3,yes
9227-UAQFT,Male,0,no,no,16,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,no,Mailed check,19.75,284.35,no
7301-ABVAD,Female,0,no,no,72,yes,yes,DSL,no,yes,yes,yes,yes,yes,Two year,no,Bank transfer (automatic),86.6,6350.5,no
6614-FHDBO,Male,0,no,no,72,yes,yes,Fiber optic,no,yes,yes,yes,yes,yes,Two year,no,Bank transfer (automatic),109.2,7878.3,no
7576-ASEJU,Female,0,yes,yes,41,yes,no,DSL,yes,no,no,yes,yes,yes,One year,yes,Credit card (automatic),74.7,3187.65,no
9058-HRZSV,Female,1,yes,no,65,yes,no,Fiber optic,yes,yes,yes,no,no,yes,Month-to-month,no,Electronic check,94.4,6126.15,no
4522-AKYLR,Female,1,no,no,13,yes,no,DSL,no,yes,yes,no,no,no,Month-to-month,yes,Electronic check,54.8,731.3,no
0221-WMXNQ,Male,1,no,no,4,yes,no,Fiber optic,yes,no,no,no,no,no,Month-to-month,no,Electronic check,75.35,273.4,no
0303-UNCIP,Male,0,no,no,41,yes,yes,DSL,no,no,yes,no,no,yes,One year,no,Mailed check,65,2531.8,no
9947-OTFQU,Male,1,no,no,15,yes,no,Fiber optic,no,yes,no,no,no,no,Month-to-month,yes,Electronic check,74.4,1074.3,yes
0322-YINQP,Male,0,no,no,1,yes,no,DSL,yes,no,no,no,no,no,Month-to-month,yes,Mailed check,48.55,48.55,yes
0959-WHOKV,Male,0,no,no,42,yes,yes,Fiber optic,yes,yes,yes,no,no,yes,One year,yes,Electronic check,99,4298.45,no
4075-JFPGR,Female,0,yes,no,51,yes,no,Fiber optic,yes,yes,yes,no,yes,no,One year,yes,Electronic check,93.5,4619.55,no
4629-NRXKX,Female,0,yes,yes,2,yes,no,Fiber optic,no,no,no,no,no,no,Month-to-month,no,Electronic check,70.4,147.15,yes
9514-JDSKI,Male,1,yes,no,1,no,no phone service,DSL,no,yes,no,no,yes,no,Month-to-month,no,Electronic check,40.2,40.2,yes
3282-ZISZV,Male,0,no,yes,32,yes,yes,DSL,no,yes,yes,yes,yes,yes,One year,no,Credit card (automatic),83.7,2633.3,no
3675-YDUPJ,Male,0,no,no,10,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,yes,Mailed check,19.85,193.05,no
4111-BNXIF,Female,0,yes,yes,67,no,no phone service,DSL,no,yes,yes,yes,yes,yes,Two year,yes,Electronic check,59.55,4103.9,no
7017-VFHAY,Female,0,yes,yes,61,yes,yes,Fiber optic,yes,yes,yes,yes,yes,yes,Two year,no,Credit card (automatic),115.1,7008.15,no
6655-LHBYW,Male,0,no,no,50,yes,yes,Fiber optic,yes,yes,yes,yes,yes,yes,One year,no,Credit card (automatic),114.35,5791.1,no
4959-JOSRX,Female,0,yes,no,2,yes,no,DSL,no,no,no,no,no,no,Month-to-month,yes,Credit card (automatic),44.6,80.55,yes
5046-NUHWD,Female,1,yes,no,29,no,no phone service,DSL,yes,no,yes,no,no,yes,Month-to-month,yes,Electronic check,45,1228.65,no
7273-TEFQD,Male,1,no,no,3,no,no phone service,DSL,no,no,yes,no,no,yes,Month-to-month,yes,Electronic check,41.15,132.2,yes
3606-TWKGI,Male,1,no,no,13,yes,yes,Fiber optic,no,yes,yes,no,yes,yes,Month-to-month,yes,Electronic check,106.9,1364.3,yes
7529-ZDFXI,Male,1,yes,no,57,yes,yes,Fiber optic,no,yes,no,no,no,yes,Month-to-month,yes,Electronic check,89.85,4925.35,no
7605-BDWDC,Female,0,no,no,31,no,no phone service,DSL,yes,yes,no,yes,no,yes,Two year,yes,Bank transfer (automatic),49.85,1520.1,no
1950-KSVVJ,Female,0,yes,no,45,yes,yes,Fiber optic,yes,yes,yes,yes,yes,yes,One year,no,Mailed check,113.3,5032.25,no
0123-CRBRT,Female,0,yes,yes,61,yes,yes,DSL,yes,yes,yes,yes,yes,yes,Two year,no,Mailed check,88.1,5526.75,no
6292-TOSSS,Male,0,no,no,50,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,no,Bank transfer (automatic),24.9,1195.25,no
3197-ARFOY,Female,1,no,no,19,yes,no,Fiber optic,yes,yes,no,yes,yes,yes,Month-to-month,yes,Mailed check,105,2007.25,no
6323-AYBRX,Male,0,no,no,59,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,no,Mailed check,19.35,1099.6,yes
7014-ZZXAW,Female,0,yes,no,71,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,yes,Credit card (automatic),24.25,1732.95,no
4385-GZQXV,Female,1,no,no,16,yes,no,Fiber optic,no,no,no,yes,yes,yes,Month-to-month,yes,Electronic check,94.45,1511.2,yes
7633-MVPUY,Male,0,yes,no,57,yes,no,DSL,yes,yes,no,yes,no,no,Two year,yes,Electronic check,59.75,3450.15,no
6366-ZGQGL,Male,0,no,no,1,no,no phone service,DSL,no,no,no,no,no,no,Month-to-month,no,Bank transfer (automatic),24.8,24.8,yes
4716-HHKQH,Male,1,yes,no,20,yes,yes,Fiber optic,no,yes,no,yes,yes,yes,Month-to-month,no,Electronic check,107.05,2172.05,no
5940-AHUHD,Male,0,no,no,1,yes,no,Fiber optic,no,no,no,no,no,no,Month-to-month,no,Mailed check,70.6,70.6,yes
6432-TWQLB,Male,0,yes,no,5,yes,yes,Fiber optic,no,yes,no,yes,no,no,Month-to-month,yes,Electronic check,85.4,401.1,yes
4484-GLZOU,Female,0,yes,no,52,yes,yes,Fiber optic,no,yes,yes,no,yes,yes,Month-to-month,yes,Electronic check,105.05,5624.85,yes
3179-GBRWV,Male,1,yes,no,21,yes,no,DSL,yes,yes,no,no,no,yes,Month-to-month,yes,Bank transfer (automatic),64.95,1339.8,no
8645-KWHJO,Male,0,no,no,14,no,no phone service,DSL,no,no,yes,yes,yes,yes,Month-to-month,yes,Electronic check,55,771.95,no
4130-MZLCC,Female,0,no,no,5,yes,no,DSL,no,yes,no,no,no,no,Month-to-month,no,Bank transfer (automatic),50.55,244.75,no
0314-TKOSI,Female,0,no,no,6,yes,no,DSL,yes,yes,no,no,no,no,Month-to-month,no,Mailed check,55.15,322.9,no
8229-MYEJZ,Female,0,no,no,10,yes,no,DSL,no,yes,no,no,no,no,Month-to-month,no,Electronic check,51.2,498.25,no
2080-SRCDE,Female,0,no,yes,1,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,no,Mailed check,25.4,25.4,no
9577-WJVCQ,Female,0,no,no,68,yes,yes,DSL,yes,no,no,no,no,no,Month-to-month,no,Mailed check,54.45,3687.75,no
9512-UIBFX,Male,0,yes,yes,18,yes,no,Fiber optic,no,no,yes,no,yes,yes,Month-to-month,no,Mailed check,95.15,1779.95,yes
6202-DYYFX,Female,0,no,no,22,yes,yes,Fiber optic,no,no,no,no,no,no,One year,yes,Credit card (automatic),76,1783.6,no
3808-HFKDE,Female,0,no,no,20,yes,no,DSL,no,no,no,no,no,no,Month-to-month,yes,Electronic check,44.35,927.15,no
5583-SXDAG,Male,0,yes,no,1,yes,no,Fiber optic,no,no,no,no,no,no,Month-to-month,no,Electronic check,70,70,yes
3488-PGMQJ,Male,1,no,no,8,yes,no,Fiber optic,no,yes,no,no,no,no,Month-to-month,yes,Electronic check,74.5,606.55,yes
3580-REOAC,Male,0,no,no,10,yes,no,DSL,no,no,no,no,no,no,Month-to-month,yes,Credit card (automatic),44.85,435.4,yes
7534-BFESC,Male,1,no,no,24,yes,yes,Fiber optic,no,no,no,no,no,no,Month-to-month,yes,Electronic check,76.1,1712.7,yes
3727-OWVYD,Male,0,no,no,35,yes,no,DSL,yes,yes,yes,no,no,no,One year,no,Mailed check,61.2,2021.2,no
2294-SALNE,Male,0,yes,yes,23,yes,no,Fiber optic,no,yes,yes,yes,no,no,One year,no,Mailed check,86.8,1940.8,no
4847-TAJYI,Female,1,no,no,6,yes,no,Fiber optic,no,no,no,no,yes,yes,Month-to-month,yes,Electronic check,89.35,567.8,no
1563-IWQEX,Female,0,no,no,12,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,no,Mailed check,19.7,220.35,no
8203-XJZRC,Male,0,no,no,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,no,Mailed check,20.25,20.25,no
6556-DBKZF,Female,0,yes,yes,71,yes,no,Fiber optic,no,no,yes,no,no,no,Two year,no,Electronic check,76.05,5436.45,no
6851-WEFYX,Male,1,yes,no,35,yes,yes,Fiber optic,no,no,yes,no,yes,yes,Month-to-month,yes,Electronic check,100.8,3437.5,no
2985-JUUBZ,Male,0,yes,yes,40,yes,yes,DSL,no,no,yes,no,yes,yes,Month-to-month,yes,Electronic check,74.55,3015.75,no
6390-DSAZX,Female,0,no,yes,1,yes,no,Fiber optic,yes,no,no,no,no,no,Month-to-month,yes,Mailed check,73.6,73.6,yes
0895-LMRSF,Male,0,no,no,23,yes,no,DSL,no,no,no,no,yes,yes,One year,yes,Bank transfer (automatic),64.9,1509.8,no
8098-LLAZX,Female,1,no,no,4,yes,yes,Fiber optic,no,no,no,no,yes,yes,Month-to-month,yes,Electronic check,95.45,396.1,yes
8266-VBFQL,Male,0,no,no,4,yes,no,Fiber optic,no,no,yes,yes,no,yes,Month-to-month,yes,Electronic check,90.4,356.65,no
8181-YHCMF,Female,0,yes,yes,68,no,no phone service,DSL,no,yes,yes,yes,yes,yes,Two year,no,Credit card (automatic),60.3,4109,no
2240-HSJQD,Male,0,no,yes,38,yes,yes,Fiber optic,no,yes,no,no,no,no,Month-to-month,yes,Mailed check,81.85,3141.7,no
1248-DYXUB,Male,0,yes,yes,52,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,no,Mailed check,24.8,1229.1,no
0265-EDXBD,Male,1,yes,no,32,yes,yes,Fiber optic,no,no,no,no,no,no,Month-to-month,yes,Electronic check,74.9,2303.35,yes
4115-BNPJY,Male,0,yes,yes,29,yes,no,DSL,no,no,yes,yes,yes,yes,Two year,no,Mailed check,75.55,2054.4,no
3167-SNQPL,Male,1,yes,yes,38,yes,yes,Fiber optic,no,yes,no,no,yes,yes,Month-to-month,no,Electronic check,101.15,3741.85,no
4091-TVOCN,Male,0,no,yes,48,yes,yes,DSL,yes,no,yes,no,yes,yes,One year,yes,Credit card (automatic),78.75,3682.45,no
1098-TDVUQ,Female,0,no,no,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,yes,Bank transfer (automatic),19.25,19.25,no
7277-OZCGZ,Female,0,no,no,22,yes,no,Fiber optic,yes,no,no,yes,no,yes,Month-to-month,yes,Electronic check,89.05,1886.25,no
1557-EMYVT,Female,0,no,no,43,yes,yes,Fiber optic,yes,yes,yes,yes,yes,yes,Two year,no,Credit card (automatic),115.05,4895.1,no
2799-ARNLO,Female,1,yes,no,5,yes,no,Fiber optic,no,no,no,no,no,no,Month-to-month,yes,Electronic check,69.35,341.6,no
7563-BIUPC,Male,0,no,no,5,yes,no,Fiber optic,no,no,no,no,yes,no,Month-to-month,yes,Electronic check,80.6,415.55,yes
5027-YOCXN,Male,0,yes,yes,51,yes,yes,Fiber optic,yes,yes,no,yes,yes,yes,One year,no,Credit card (automatic),110.05,5686.4,no
3973-SKMLN,Male,0,no,no,71,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,yes,Credit card (automatic),19.9,1355.1,no
2321-OMBXY,Female,0,yes,yes,38,yes,no,DSL,yes,yes,no,yes,yes,yes,One year,no,Credit card (automatic),80.3,3058.65,yes
2840-XANRC,Male,1,yes,no,24,yes,no,Fiber optic,no,no,yes,no,yes,yes,Month-to-month,yes,Electronic check,93.15,2231.05,yes
6745-JEFZB,Male,0,yes,no,35,yes,yes,Fiber optic,no,no,no,yes,yes,no,Month-to-month,yes,Credit card (automatic),91.5,3236.35,no
5020-ZSTTY,Female,1,no,no,54,yes,yes,DSL,yes,yes,no,yes,yes,yes,One year,no,Bank transfer (automatic),82.45,4350.1,yes
9880-TDQAC,Female,0,yes,yes,72,no,no phone service,DSL,no,yes,yes,yes,yes,yes,Two year,yes,Electronic check,60,4264,no
8705-WZCYL,Male,0,no,no,1,yes,no,DSL,no,no,no,no,no,no,Month-to-month,yes,Electronic check,44.8,44.8,no
7102-JJVTX,Female,0,yes,yes,9,yes,no,DSL,yes,no,no,no,no,no,One year,no,Mailed check,48.6,422.3,no
8626-PTQGE,Male,0,no,no,69,no,no phone service,DSL,yes,yes,no,yes,yes,yes,Two year,yes,Bank transfer (automatic),60.05,4176.7,no
4983-CLMLV,Female,0,yes,no,52,yes,yes,Fiber optic,no,yes,no,yes,yes,yes,Month-to-month,yes,Credit card (automatic),102.7,5138.1,no
5701-YVSVF,Female,1,yes,no,11,yes,no,Fiber optic,no,no,no,yes,yes,no,Month-to-month,yes,Electronic check,82.9,880.05,no
5804-LEPIM,Female,1,no,no,2,yes,no,Fiber optic,no,no,no,no,no,no,Month-to-month,yes,Electronic check,70.35,139.05,yes
5697-GOMBF,Female,1,yes,yes,28,no,no phone service,DSL,no,no,no,no,yes,no,Month-to-month,yes,Electronic check,35.9,973.65,no
2739-CACDQ,Female,1,no,no,17,yes,yes,Fiber optic,no,no,yes,no,no,no,Month-to-month,yes,Credit card (automatic),82.65,1470.05,no
9385-EHGDO,Female,0,yes,yes,35,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,yes,Mailed check,19.85,739.35,no
9498-FIMXL,Female,0,no,no,8,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,One year,yes,Mailed check,19.2,161.95,no
